timestamp,message
1767651989994,"Jan  5 22:26:29 ip-10-1-203-187 rec[5061]: {""asn"":""4804"",""city"":""ROCHEDALE"",""clientIP"":""180.216.247.87"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""180.216.247.87, 23.57.67.60, 23.40.103.163"",""lat"":""-27.57"",""long"":""153.13"",""method"":""GET"",""path"":""/related?feat=53945329124608\u0026offset=0\u0026purchases=0\u0026source=5339133"",""profileID"":"""",""referer"":"""",""region"":""QLD"",""resultCount"":0,""seedId"":5339133,""serverTime"":1767651989743,""sessionAppName"":"""",""time"":""2026-01-05T22:26:29.743412771Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 9; Tempo Android TV Build/PTO3.211229.001)"",""vendor"":""stan""}"
1767651994923,"Jan  5 22:26:34 ip-10-1-141-7 rec[5445]: {""asn"":""15169"",""city"":""CHARLESTON"",""clientIP"":""66.249.64.229"",""correlationID"":""ChIzMzkyNjc1Mzg1NTE4MjM3ODEaJXN0YW4tbW9yZS1saWtlLXRoaXMtY3ZyXzE2ODk4OTQ4Mjc2NzgiC21sdC1jdnItc3J2KAAwAjoQqKGdN6KhnTe5hco3s4XKN0IMCJr18MoGEOagnYIC"",""country"":""US"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""66.249.64.229"",""lat"":""32.7795"",""long"":""-79.9364"",""method"":""GET"",""path"":""/related?genres=Comedy%2CCrime\u0026maxRating=PG\u0026source=330952\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/watch/dirty-rotten-scoundrels-1988?pubDate=20250219"",""region"":""SC"",""resultCount"":0,""seedId"":330952,""serverTime"":1767651994608,""sessionAppName"":"""",""time"":""2026-01-05T22:26:34.608656011Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"",""vendor"":""google""}"
1767652016375,"Jan  5 22:26:55 ip-10-1-208-191 rec[5041]: {""asn"":""9443"",""city"":""ADELAIDE"",""clientIP"":""139.216.25.203"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""139.216.25.203, 184.84.238.22, 23.62.36.167"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Young+Kids%2CKids+Music\u0026kids=true\u0026maxRating=G\u0026source=2580533\u0026tz=Australia%2FAdelaide"",""profileID"":"""",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":2580533,""serverTime"":1767652015728,""sessionAppName"":"""",""time"":""2026-01-05T22:26:55.728195196Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 14; Chromecast Build/UTTC.250917.004)"",""vendor"":""stan""}"
1767652044901,"Jan  5 22:27:24 ip-10-1-160-65 rec[5908]: {""asn"":""132203"",""city"":""SINGAPORE"",""clientIP"":""43.173.176.129"",""correlationID"":""ChM2NTAwMjAyODUzMTg2MTA2OTYyGiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6EKKhnTe6hco3qKGdN7SFyjdCDAjM9fDKBhCKibWRAg"",""country"":""SG"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""43.173.176.129"",""lat"":""1.29"",""long"":""103.86"",""method"":""GET"",""path"":""/related?genres=Comedy%2CDark+Comedy\u0026maxRating=MA+15%2B\u0026nonKids=true\u0026source=5406939\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/watch/borat-subsequent-moviefilm-2020"",""resultCount"":0,""seedId"":5406939,""serverTime"":1767652044640,""sessionAppName"":"""",""time"":""2026-01-05T22:27:24.640121933Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""vendor"":""google""}"
1767652045623,"Jan  5 22:27:25 ip-10-1-177-227 rec[5186]: {""asn"":""1221"",""city"":""SYDNEY"",""clientIP"":""124.183.2.237"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""124.183.2.237, 23.214.88.119, 23.32.5.18"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Comedy,Family,Romance"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767652045104,""sessionAppName"":"""",""time"":""2026-01-05T22:27:25.104906355Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; Smart TV Pro Build/RP1A.200622.001)"",""vendor"":""stan""}"
1767652045679,"Jan  5 22:27:25 ip-10-1-208-191 rec[5041]: {""asn"":""132203"",""city"":""SINGAPORE"",""clientIP"":""43.173.178.207"",""correlationID"":""ChM3NDcwMTYyMjg4MjU0NTI3MDM4GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6ELmFyjehoZ03p6GdN7OFyjdCCwjN9fDKBhCOj81j"",""country"":""SG"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""43.173.178.207"",""lat"":""1.29"",""long"":""103.86"",""method"":""GET"",""path"":""/related?genres=Horror%2CThriller\u0026maxRating=M\u0026nonKids=true\u0026source=4927980\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/watch/dear-david-2023"",""resultCount"":0,""seedId"":4927980,""serverTime"":1767652045276,""sessionAppName"":"""",""time"":""2026-01-05T22:27:25.276436746Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"",""vendor"":""google""}"
1767652045839,"Jan  5 22:27:25 ip-10-1-220-33 rec[5354]: {""asn"":""1221"",""city"":""SYDNEY"",""clientIP"":""124.183.2.237"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""124.183.2.237, 23.214.88.119, 23.32.5.27"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Adventure,Drama,Family,Fantasy,Romance"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767652045554,""sessionAppName"":"""",""time"":""2026-01-05T22:27:25.554446441Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; Smart TV Pro Build/RP1A.200622.001)"",""vendor"":""stan""}"
1767652051914,"Jan  5 22:27:31 ip-10-1-160-65 rec[5908]: {""asn"":""38195"",""city"":""MELBOURNE"",""clientIP"":""43.245.153.68"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""43.245.153.68, 184.84.238.9, 23.62.36.181"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Young+Kids%2CAnimation\u0026kids=true\u0026maxRating=G\u0026source=5237408\u0026tz=Australia%2FMelbourne"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":5237408,""serverTime"":1767652051520,""sessionAppName"":"""",""time"":""2026-01-05T22:27:31.520515779Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 14; Google TV Streamer Build/UTTK.250729.004)"",""vendor"":""stan""}"
1767652055645,"Jan  5 22:27:34 ip-10-1-177-227 rec[5186]: {""asn"":""132203"",""city"":""SINGAPORE"",""clientIP"":""43.173.178.175"",""correlationID"":""ChQxMjg3NzgwMzc0NDcxNTA4NzQ3Nholc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOhC5hco3oqGdN6ihnTezhco3QgsIjPHwygYQ64LtTQ"",""country"":""SG"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""43.173.178.175"",""lat"":""1.29"",""long"":""103.86"",""method"":""GET"",""path"":""/related?genres=Comedy\u0026maxRating=PG\u0026source=1672198\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/programs/1672198??utm_source=flicks\u0026utm_medium=partnership\u0026utm_campaign=prior"",""resultCount"":0,""seedId"":1672198,""serverTime"":1767652054886,""sessionAppName"":"""",""time"":""2026-01-05T22:27:34.886666567Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.3"",""vendor"":""google""}"
1767652061910,"Jan  5 22:27:41 ip-10-1-177-227 rec[5186]: {""asn"":""38195"",""city"":""MELBOURNE"",""clientIP"":""43.245.153.68"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""43.245.153.68, 184.84.238.9, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Young+Kids%2CAnimation\u0026kids=true\u0026maxRating=G\u0026source=1692\u0026tz=Australia%2FMelbourne"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":1692,""serverTime"":1767652061001,""sessionAppName"":"""",""time"":""2026-01-05T22:27:41.001280331Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 14; Google TV Streamer Build/UTTK.250729.004)"",""vendor"":""stan""}"
1767652080651,"Jan  5 22:28:00 ip-10-1-220-33 rec[5354]: {""asn"":""14593"",""city"":""SYDNEY"",""clientIP"":""65.181.13.187"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""65.181.13.187, 23.214.88.140, 23.32.5.18"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Horror,Mystery,Thriller"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767652080241,""sessionAppName"":"""",""time"":""2026-01-05T22:28:00.241969564Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 12; BRAVIA 4K VH21 Build/STT2.230505.001.S88)"",""vendor"":""stan""}"
1767652085409,"Jan  5 22:28:05 ip-10-1-203-187 rec[5061]: {""asn"":""15169"",""city"":""LASVEGAS"",""clientIP"":""74.125.151.6"",""correlationID"":""ChMzNjk4NDUxMDY1OTg5MzQ1MzU4GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6EKehnTe0hco3oaGdN7qFyjdCCwj19fDKBhCbk841"",""country"":""US"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""74.125.151.6"",""lat"":""36.1730"",""long"":""-115.1233"",""method"":""GET"",""path"":""/related?genres=Comedy%2CRomance\u0026maxRating=M\u0026nonKids=true\u0026source=4169191\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/watch/guess-who-2005"",""region"":""NV"",""resultCount"":0,""seedId"":4169191,""serverTime"":1767652085179,""sessionAppName"":"""",""time"":""2026-01-05T22:28:05.179558116Z"",""userID"":"""",""user_agent_raw"":""AdsBot-Google (+http://www.google.com/adsbot.html)"",""vendor"":""google""}"
1767652098231,"Jan  5 22:28:17 ip-10-1-147-153 rec[5218]: {""asn"":""1221"",""city"":""SYDNEY"",""clientIP"":""120.155.6.26"",""correlationID"":""ChM0NjIyNjI0MzY0NzY1OTQwNTk2GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6ELOFyjeooZ03oqGdN7mFyjdCDAiB9vDKBhC106OmAw"",""country"":""AU"",""eventType"":""mlt-sport"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""120.155.6.26, 10.214.88.174, 23.214.88.151, 23.32.5.27"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Sport\u0026maxRating=G\u0026source=2885424\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMTk0MTgsImlhdCI6MTc2NzY1MTQxOCwianRpIjoiN2ZhMzM1MGIwZmRmNDU1MThmYmNmMmEyOGQzYmYxMDAiLCJyb2xlIjoidXNlciIsInVpZCI6ImJiOTA0YjM5NjVhNDQ3NWY5N2U0YjExYjM2ZWE4M2QxIiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6ImJiOTA0YjM5NjVhNDQ3NWY5N2U0YjExYjM2ZWE4M2QxIiwicHJvZmlsZU5hbWUiOiJBbGkiLCJ0ek9mZnNldCI6NjYwLCJhcHAiOiJTdGFuLUZveHRlbFRWIiwidmVyIjoiNy4wLjEiLCJudWlkIjoiNjBjNzM5ZTUyMjQxNDY2NTlkODM4M2Y0MzlkZGM0NjYiLCJhcGlkIjoiYjM5NTk2NDgtY2Y0My04NjJmLTE1MDgtY2EzODE3ZGNhY2Q1IiwiZmVhdCI6MjM2MjYwODExNDIxMDAsInByaWNlTmFtZSI6InN0YW5kYXJkdjUifQ.IiWs5mr51ULeQP_SlG4kaeHPj9FqKMvaQUNfCH1XZ50\u0026tz=null"",""profileID"":""bb904b3965a4475f97e4b11b36ea83d1"",""referer"":""https://foxtel.stan.app/iq5/programs/2885424"",""region"":""NSW"",""resultCount"":0,""seedId"":2885424,""serverTime"":1767652097953,""sessionAppName"":""Stan-FoxtelTV"",""time"":""2026-01-05T22:28:17.953516973Z"",""userID"":""bb904b3965a4475f97e4b11b36ea83d1"",""user_agent_raw"":""Mozilla/5.0 (ARRIS_Foxtel_STB_QH5515ZF; Linux armv7l) AppleWebKit/605.1.15 (KHTML, like Gecko) WPE ARRIS_Foxtel_STB_QH5515ZF/22.0.15.5  (Foxtel,QH5515ZF,wireless)"",""vendor"":""google""}"
1767652137319,"Jan  5 22:28:57 ip-10-1-147-153 rec[5218]: {""asn"":""4764"",""city"":""MELBOURNE"",""clientIP"":""159.196.220.27"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""159.196.220.27, 184.84.238.9, 23.62.36.181"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Comedy,Drama,Romance"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":0,""serverTime"":1767652137166,""sessionAppName"":"""",""time"":""2026-01-05T22:28:57.166570742Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; BRAVIA VU31 Build/RTK2.220814.001)"",""vendor"":""stan""}"
1767652153410,"Jan  5 22:29:13 ip-10-1-152-68 rec[5120]: {""asn"":""9443"",""city"":""MELBOURNE"",""clientIP"":""116.240.176.61"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""116.240.176.61, 184.84.238.17, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Comedy,Family,Fantasy,Music,Romance"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":0,""serverTime"":1767652153001,""sessionAppName"":"""",""time"":""2026-01-05T22:29:13.001596344Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; BeyondTV2 Build/PPR1.180610.011)"",""vendor"":""stan""}"
1767652154876,"Jan  5 22:29:14 ip-10-1-208-191 rec[5041]: {""asn"":""9443"",""city"":""MELBOURNE"",""clientIP"":""116.240.176.61"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""116.240.176.61, 184.84.238.17, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Drama,Sport"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":0,""serverTime"":1767652154266,""sessionAppName"":"""",""time"":""2026-01-05T22:29:14.266004492Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; BeyondTV2 Build/PPR1.180610.011)"",""vendor"":""stan""}"
1767652155537,"Jan  5 22:29:15 ip-10-1-220-33 rec[5354]: {""asn"":""9443"",""city"":""MELBOURNE"",""clientIP"":""116.240.176.61"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""116.240.176.61, 184.84.238.17, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Horror,Mystery,Thriller"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":0,""serverTime"":1767652155137,""sessionAppName"":"""",""time"":""2026-01-05T22:29:15.137236738Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; BeyondTV2 Build/PPR1.180610.011)"",""vendor"":""stan""}"
1767652173667,"Jan  5 22:29:33 ip-10-1-160-65 rec[5908]: {""asn"":""136994"",""city"":""SYDNEY"",""clientIP"":""202.7.239.54"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""202.7.239.54, 10.214.88.133, 23.214.88.197, 23.32.5.27"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Action%2CCrime\u0026maxRating=MA+15%2B\u0026nonKids=true\u0026source=393731\u0026tz=Australia%2FSydney"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":393731,""serverTime"":1767652173111,""sessionAppName"":"""",""time"":""2026-01-05T22:29:33.111017712Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; Kogan G5 Build/RTMA.250416.206)"",""vendor"":""stan""}"
1767652174318,"Jan  5 22:29:33 ip-10-1-220-33 rec[5354]: {""asn"":""7545"",""city"":""BRISBANE"",""clientIP"":""118.211.4.196"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""118.211.4.196, 104.117.181.68, 10.40.103.163, 23.40.103.178"",""lat"":""-27.50"",""long"":""153.02"",""method"":""GET"",""path"":""/related?genres=Comedy%2CRomance\u0026maxRating=MA+15%2B\u0026nonKids=true\u0026source=2544356\u0026tz=Australia%2FBrisbane"",""profileID"":"""",""referer"":"""",""region"":""QLD"",""resultCount"":0,""seedId"":2544356,""serverTime"":1767652173993,""sessionAppName"":"""",""time"":""2026-01-05T22:29:33.993221609Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 14; Chromecast Build/UTTC.250917.004)"",""vendor"":""stan""}"
1767652185440,"Jan  5 22:29:44 ip-10-1-160-65 rec[5908]: {""asn"":""15169"",""city"":""CHARLESTON"",""clientIP"":""66.249.64.229"",""correlationID"":""ChM1NTE4MDU2ODc1MzQ0NjU5NDM4GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6EKehnTe0hco3uoXKN6GhnTdCDAjY9vDKBhCSo6jyAQ"",""country"":""US"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""66.249.64.229"",""lat"":""32.7795"",""long"":""-79.9364"",""method"":""GET"",""path"":""/related?genres=Biography%2CCrime\u0026maxRating=MA+15%2B\u0026nonKids=true\u0026source=2326669\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/watch/get-rich-or-die-tryin-2005?JBi0ij=KZKEEjrZg"",""region"":""SC"",""resultCount"":0,""seedId"":2326669,""serverTime"":1767652184574,""sessionAppName"":"""",""time"":""2026-01-05T22:29:44.574730376Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"",""vendor"":""google""}"
1767652207728,"Jan  5 22:30:06 ip-10-1-208-191 rec[5041]: {""asn"":""14593"",""city"":""SYDNEY"",""clientIP"":""206.83.118.220"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""206.83.118.220, 23.214.88.172, 23.32.5.27"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Horror,Mystery"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767652206995,""sessionAppName"":"""",""time"":""2026-01-05T22:30:06.995610888Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; Smart TV Pro Build/RP1A.200622.001)"",""vendor"":""stan""}"
1767652207998,"Jan  5 22:30:07 ip-10-1-152-68 rec[5120]: {""asn"":""14593"",""city"":""SYDNEY"",""clientIP"":""206.83.118.220"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""206.83.118.220, 23.214.88.172, 23.32.5.18"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Comedy,Romance,Sport"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767652207586,""sessionAppName"":"""",""time"":""2026-01-05T22:30:07.586708054Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; Smart TV Pro Build/RP1A.200622.001)"",""vendor"":""stan""}"
1767652208783,"Jan  5 22:30:08 ip-10-1-141-7 rec[5445]: {""asn"":""1221"",""city"":""MELBOURNE"",""clientIP"":""1.145.215.50"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""1.145.215.50, 10.84.238.13, 184.84.238.9, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Animation%2CAdventure\u0026kids=true\u0026maxRating=G\u0026source=105722\u0026tz=Australia%2FMelbourne"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":105722,""serverTime"":1767652208274,""sessionAppName"":"""",""time"":""2026-01-05T22:30:08.274564943Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 14; Chromecast Build/UTTC.250917.004)"",""vendor"":""stan""}"
1767652215960,"Jan  5 22:30:15 ip-10-1-177-227 rec[5186]: {""asn"":""7545"",""city"":""MELBOURNE"",""clientIP"":""124.170.32.167"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""124.170.32.167, 10.84.238.22, 184.84.238.8, 23.62.36.181"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Action%2CFantasy\u0026maxRating=M\u0026nonKids=true\u0026source=1748138\u0026tz=Australia%2FMelbourne"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":1748138,""serverTime"":1767652215648,""sessionAppName"":"""",""time"":""2026-01-05T22:30:15.648959715Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 14; Chromecast Build/UTTC.250917.004)"",""vendor"":""stan""}"
